TStampPC,Brd,TStamp_servEvt,BrdTemp,DetTemp,FPGATemp,HVTemp,Vmon,Imon,HVstatus,BrdStatus,timestamp_utc
1771546443096,0,1771546442060,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:03.096000+00:00
1771546444097,0,1771546443141,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:04.097000+00:00
1771546445098,0,1771546444208,51.5,25.1,55.9,47.9,57.001,0.006,1,0x44D,2026-02-20 00:14:05.098000+00:00
1771546446099,0,1771546445281,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-20 00:14:06.099000+00:00
1771546447100,0,1771546446355,51.5,25.1,56.1,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:07.100000+00:00
1771546448101,0,1771546447429,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:08.101000+00:00
1771546449102,0,1771546448502,51.5,25.1,55.7,47.9,57.001,0.008,1,0x44D,2026-02-20 00:14:09.102000+00:00
1771546450103,0,1771546449576,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:10.103000+00:00
1771546451104,0,1771546450650,51.5,25.1,55.9,47.9,57.005,0.007,1,0x44D,2026-02-20 00:14:11.104000+00:00
1771546452105,0,1771546451724,51.5,25.1,55.9,47.9,57.005,0.007,1,0x44D,2026-02-20 00:14:12.105000+00:00
1771546453106,0,1771546452797,51.5,25.1,56.0,47.9,57.005,0.007,1,0x44D,2026-02-20 00:14:13.106000+00:00
1771546454107,0,1771546453871,51.5,25.1,56.0,47.9,57.001,0.008,1,0x44D,2026-02-20 00:14:14.107000+00:00
1771546455108,0,1771546454945,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:15.108000+00:00
1771546456109,0,1771546456018,51.5,25.1,55.7,47.9,56.994,0.007,1,0x44D,2026-02-20 00:14:16.109000+00:00
1771546457110,0,1771546457092,51.5,25.1,55.7,47.9,56.998,0.006,1,0x44D,2026-02-20 00:14:17.110000+00:00
1771546458111,0,1771546457092,51.5,25.1,55.7,47.9,56.998,0.006,1,0x44D,2026-02-20 00:14:18.111000+00:00
1771546459112,0,1771546458166,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:19.112000+00:00
1771546460113,0,1771546459239,51.5,25.1,56.2,47.9,56.998,0.007,1,0x44D,2026-02-20 00:14:20.113000+00:00
1771546461114,0,1771546460313,51.5,25.1,56.1,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:21.114000+00:00
1771546462115,0,1771546461387,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:14:22.115000+00:00
1771546463116,0,1771546462460,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:14:23.116000+00:00
1771546464117,0,1771546463534,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:24.117000+00:00
1771546465118,0,1771546464608,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:25.118000+00:00
1771546466119,0,1771546465682,51.5,25.1,55.9,47.9,57.001,0.006,1,0x44D,2026-02-20 00:14:26.119000+00:00
1771546467120,0,1771546466755,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:27.120000+00:00
1771546468121,0,1771546467829,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:14:28.121000+00:00
1771546469122,0,1771546468903,51.5,25.1,56.0,47.9,57.001,0.008,1,0x44D,2026-02-20 00:14:29.122000+00:00
1771546470123,0,1771546469976,51.5,25.1,56.0,47.9,56.998,0.008,1,0x44D,2026-02-20 00:14:30.123000+00:00
1771546471124,0,1771546471050,51.5,25.1,56.1,47.9,56.998,0.007,1,0x44D,2026-02-20 00:14:31.124000+00:00
1771546472125,0,1771546472124,51.5,25.1,56.0,47.9,56.998,0.006,1,0x44D,2026-02-20 00:14:32.125000+00:00
1771546473126,0,1771546472124,51.5,25.1,56.0,47.9,56.998,0.006,1,0x44D,2026-02-20 00:14:33.126000+00:00
1771546474127,0,1771546473197,51.5,25.1,56.0,47.9,56.998,0.008,1,0x44D,2026-02-20 00:14:34.127000+00:00
1771546475128,0,1771546474271,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:35.128000+00:00
1771546476129,0,1771546475345,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:36.129000+00:00
1771546477130,0,1771546476418,51.5,25.1,56.1,47.9,56.998,0.007,1,0x44D,2026-02-20 00:14:37.130000+00:00
1771546478131,0,1771546477492,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:38.131000+00:00
1771546479132,0,1771546478566,51.5,25.1,56.0,47.9,57.001,0.006,1,0x44D,2026-02-20 00:14:39.132000+00:00
1771546480133,0,1771546479640,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:40.133000+00:00
1771546481134,0,1771546480713,51.5,25.1,56.0,47.9,57.001,0.006,1,0x44D,2026-02-20 00:14:41.134000+00:00
1771546482135,0,1771546481787,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-20 00:14:42.135000+00:00
1771546483136,0,1771546482861,51.5,25.1,56.1,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:43.136000+00:00
1771546484137,0,1771546483934,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:44.137000+00:00
1771546485138,0,1771546485008,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:45.138000+00:00
1771546486139,0,1771546486082,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:46.139000+00:00
1771546487140,0,1771546486082,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:47.140000+00:00
1771546488141,0,1771546487183,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-20 00:14:48.141000+00:00
1771546489142,0,1771546488229,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-20 00:14:49.142000+00:00
1771546490143,0,1771546489303,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-20 00:14:50.143000+00:00
1771546491144,0,1771546490376,51.5,25.1,56.0,47.9,56.998,0.008,1,0x44D,2026-02-20 00:14:51.144000+00:00
1771546492145,0,1771546491450,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:52.145000+00:00
1771546493146,0,1771546492524,51.5,25.1,56.0,47.9,57.005,0.008,1,0x44D,2026-02-20 00:14:53.146000+00:00
1771546494147,0,1771546493598,51.5,25.1,56.1,47.9,57.001,0.006,1,0x44D,2026-02-20 00:14:54.147000+00:00
1771546495148,0,1771546494671,51.5,25.1,56.1,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:55.148000+00:00
1771546496149,0,1771546495745,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:14:56.149000+00:00
1771546497150,0,1771546496819,51.5,25.1,56.1,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:57.150000+00:00
1771546498151,0,1771546497892,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-20 00:14:58.151000+00:00
1771546499152,0,1771546498966,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:14:59.152000+00:00
1771546500153,0,1771546500040,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:00.153000+00:00
1771546501154,0,1771546501113,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:01.154000+00:00
1771546502155,0,1771546501113,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:02.155000+00:00
1771546503156,0,1771546502200,51.5,25.1,56.1,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:03.156000+00:00
1771546504157,0,1771546503261,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:04.157000+00:00
1771546505158,0,1771546504335,51.5,25.1,56.0,47.9,57.001,0.006,1,0x44D,2026-02-20 00:15:05.158000+00:00
1771546506159,0,1771546505408,51.5,25.1,56.2,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:06.159000+00:00
1771546507160,0,1771546506482,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:15:07.160000+00:00
1771546508161,0,1771546507556,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:08.161000+00:00
1771546509162,0,1771546508629,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-20 00:15:09.162000+00:00
1771546510163,0,1771546509703,51.5,25.1,56.0,47.9,57.001,0.008,1,0x44D,2026-02-20 00:15:10.163000+00:00
1771546511164,0,1771546510777,51.5,25.1,55.9,47.9,57.005,0.007,1,0x44D,2026-02-20 00:15:11.164000+00:00
1771546512165,0,1771546511850,51.5,25.1,56.0,47.9,56.994,0.007,1,0x44D,2026-02-20 00:15:12.165000+00:00
1771546513166,0,1771546512924,51.5,25.1,55.9,47.9,56.998,0.008,1,0x44D,2026-02-20 00:15:13.166000+00:00
1771546514167,0,1771546513998,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:15:14.167000+00:00
1771546515168,0,1771546515072,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:15:15.168000+00:00
1771546516169,0,1771546516145,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-20 00:15:16.169000+00:00
1771546517170,0,1771546516145,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-20 00:15:17.170000+00:00
1771546518171,0,1771546517219,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:18.171000+00:00
1771546519172,0,1771546518293,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:19.172000+00:00
1771546520173,0,1771546519366,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-20 00:15:20.173000+00:00
1771546521174,0,1771546520440,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:21.174000+00:00
1771546522175,0,1771546521514,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:15:22.175000+00:00
1771546523176,0,1771546522587,51.5,25.1,55.7,47.9,56.998,0.007,1,0x44D,2026-02-20 00:15:23.176000+00:00
1771546524177,0,1771546523661,51.5,25.1,55.7,47.9,56.998,0.007,1,0x44D,2026-02-20 00:15:24.177000+00:00
1771546525178,0,1771546524735,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:25.178000+00:00
1771546526179,0,1771546525809,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:15:26.179000+00:00
1771546527180,0,1771546526882,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:15:27.180000+00:00
1771546528181,0,1771546527956,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:28.181000+00:00
1771546529182,0,1771546529030,51.5,25.1,55.6,47.9,56.998,0.007,1,0x44D,2026-02-20 00:15:29.182000+00:00
1771546530183,0,1771546530103,51.5,25.1,55.9,47.9,56.998,0.008,1,0x44D,2026-02-20 00:15:30.183000+00:00
1771546531184,0,1771546531177,51.5,25.1,56.1,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:31.184000+00:00
1771546532185,0,1771546531177,51.5,25.1,56.1,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:32.185000+00:00
1771546533186,0,1771546532251,51.5,25.1,55.9,47.9,56.998,0.006,1,0x44D,2026-02-20 00:15:33.186000+00:00
1771546534187,0,1771546533324,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:34.187000+00:00
1771546535188,0,1771546534398,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-20 00:15:35.188000+00:00
1771546536189,0,1771546535472,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-20 00:15:36.189000+00:00
1771546537190,0,1771546536546,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:15:37.190000+00:00
1771546538191,0,1771546537619,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:38.191000+00:00
1771546539192,0,1771546538693,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:39.192000+00:00
1771546540193,0,1771546539767,51.5,25.1,55.7,47.9,57.005,0.007,1,0x44D,2026-02-20 00:15:40.193000+00:00
1771546541194,0,1771546540840,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:41.194000+00:00
1771546542195,0,1771546541914,51.5,25.1,55.9,47.9,56.998,0.006,1,0x44D,2026-02-20 00:15:42.195000+00:00
1771546543196,0,1771546542988,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-20 00:15:43.196000+00:00
1771546544197,0,1771546544061,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:15:44.197000+00:00
1771546545198,0,1771546545135,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:45.198000+00:00
1771546546199,0,1771546545135,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:46.199000+00:00
1771546547200,0,1771546546242,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:47.200000+00:00
1771546548201,0,1771546547283,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:48.201000+00:00
1771546549202,0,1771546548356,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:49.202000+00:00
1771546550203,0,1771546549430,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:15:50.203000+00:00
1771546551204,0,1771546550504,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-20 00:15:51.204000+00:00
1771546552205,0,1771546551577,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-20 00:15:52.205000+00:00
1771546553206,0,1771546552651,51.5,25.1,55.7,47.9,56.998,0.006,1,0x44D,2026-02-20 00:15:53.206000+00:00
1771546554207,0,1771546553725,51.5,25.1,56.0,47.9,57.001,0.008,1,0x44D,2026-02-20 00:15:54.207000+00:00
1771546555208,0,1771546554798,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-20 00:15:55.208000+00:00
1771546556209,0,1771546555872,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:56.209000+00:00
1771546557210,0,1771546556946,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-20 00:15:57.210000+00:00
1771546558211,0,1771546558020,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:15:58.211000+00:00
1771546559212,0,1771546559093,51.5,25.1,55.7,47.9,56.998,0.007,1,0x44D,2026-02-20 00:15:59.212000+00:00
1771546560213,0,1771546560167,51.5,25.1,56.1,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:00.213000+00:00
1771546561214,0,1771546560167,51.5,25.1,56.1,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:01.214000+00:00
1771546562215,0,1771546561257,51.5,25.1,56.0,47.9,56.998,0.006,1,0x44D,2026-02-20 00:16:02.215000+00:00
1771546563216,0,1771546562314,51.5,25.1,55.9,47.9,56.998,0.008,1,0x44D,2026-02-20 00:16:03.216000+00:00
1771546564217,0,1771546563388,51.5,25.1,55.9,47.9,57.001,0.006,1,0x44D,2026-02-20 00:16:04.217000+00:00
1771546565218,0,1771546564462,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:05.218000+00:00
1771546566219,0,1771546565535,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:06.219000+00:00
1771546567220,0,1771546566609,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:07.220000+00:00
1771546568221,0,1771546567683,51.5,25.1,55.7,47.9,56.998,0.007,1,0x44D,2026-02-20 00:16:08.221000+00:00
1771546569222,0,1771546568757,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:09.222000+00:00
1771546570223,0,1771546569830,51.5,25.1,55.6,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:10.223000+00:00
1771546571224,0,1771546570904,51.5,25.1,55.9,47.9,57.001,0.006,1,0x44D,2026-02-20 00:16:11.224000+00:00
1771546572225,0,1771546571978,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:16:12.225000+00:00
1771546573226,0,1771546573051,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:13.226000+00:00
1771546574227,0,1771546574125,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:14.227000+00:00
1771546575228,0,1771546575199,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:15.228000+00:00
1771546576229,0,1771546575199,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:16.229000+00:00
1771546577230,0,1771546576273,51.5,25.1,56.0,47.9,57.005,0.007,1,0x44D,2026-02-20 00:16:17.230000+00:00
1771546578231,0,1771546577346,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:18.231000+00:00
1771546579232,0,1771546578420,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-20 00:16:19.232000+00:00
1771546580233,0,1771546579494,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:20.233000+00:00
1771546581234,0,1771546580567,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:21.234000+00:00
1771546582235,0,1771546581641,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:22.235000+00:00
1771546583236,0,1771546582715,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:23.236000+00:00
1771546584237,0,1771546583788,51.5,25.1,55.9,47.9,57.001,0.006,1,0x44D,2026-02-20 00:16:24.237000+00:00
1771546585238,0,1771546584862,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:25.238000+00:00
1771546586239,0,1771546585936,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-20 00:16:26.239000+00:00
1771546587240,0,1771546587010,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:27.240000+00:00
1771546588241,0,1771546588083,51.5,25.1,56.1,47.9,56.998,0.007,1,0x44D,2026-02-20 00:16:28.241000+00:00
1771546589242,0,1771546589157,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:29.242000+00:00
1771546590243,0,1771546590231,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-20 00:16:30.243000+00:00
1771546591244,0,1771546590231,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-20 00:16:31.244000+00:00
1771546592245,0,1771546591304,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:32.245000+00:00
1771546593246,0,1771546592378,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:33.246000+00:00
1771546594247,0,1771546593452,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:34.247000+00:00
1771546595248,0,1771546594525,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-20 00:16:35.248000+00:00
1771546596249,0,1771546595599,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:36.249000+00:00
1771546597250,0,1771546596673,51.5,25.1,55.7,47.9,56.998,0.007,1,0x44D,2026-02-20 00:16:37.250000+00:00
1771546598251,0,1771546597747,51.5,25.1,56.1,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:38.251000+00:00
1771546599252,0,1771546598820,51.5,25.1,55.9,47.9,57.001,0.006,1,0x44D,2026-02-20 00:16:39.252000+00:00
1771546600253,0,1771546599894,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:40.253000+00:00
1771546601254,0,1771546600968,51.5,25.1,55.9,47.9,56.998,0.006,1,0x44D,2026-02-20 00:16:41.254000+00:00
1771546602255,0,1771546602041,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:42.255000+00:00
1771546603256,0,1771546603115,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:16:43.256000+00:00
1771546604257,0,1771546604189,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:16:44.257000+00:00
1771546605258,0,1771546604189,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:16:45.258000+00:00
1771546606259,0,1771546605302,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:46.259000+00:00
1771546607260,0,1771546606336,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:47.260000+00:00
1771546608261,0,1771546607410,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:16:48.261000+00:00
1771546609262,0,1771546608484,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:49.262000+00:00
1771546610263,0,1771546609557,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:50.263000+00:00
1771546611264,0,1771546610631,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:51.264000+00:00
1771546612265,0,1771546611705,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:16:52.265000+00:00
1771546613266,0,1771546612778,51.5,25.1,56.0,47.9,57.001,0.008,1,0x44D,2026-02-20 00:16:53.266000+00:00
1771546614267,0,1771546613852,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:16:54.267000+00:00
1771546615268,0,1771546614926,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:55.268000+00:00
1771546616269,0,1771546616000,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:56.269000+00:00
1771546617270,0,1771546617073,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:57.270000+00:00
1771546618271,0,1771546618147,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:58.271000+00:00
1771546619272,0,1771546619221,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:16:59.272000+00:00
1771546620273,0,1771546619221,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:00.273000+00:00
1771546621274,0,1771546620319,51.5,25.1,55.7,47.9,56.998,0.007,1,0x44D,2026-02-20 00:17:01.274000+00:00
1771546622275,0,1771546621368,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:17:02.275000+00:00
1771546623276,0,1771546622442,51.5,25.1,55.9,47.9,56.998,0.006,1,0x44D,2026-02-20 00:17:03.276000+00:00
1771546624277,0,1771546623516,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:04.277000+00:00
1771546625278,0,1771546624589,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:05.278000+00:00
1771546626279,0,1771546625663,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:06.279000+00:00
1771546627280,0,1771546626737,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-20 00:17:07.280000+00:00
1771546628281,0,1771546627810,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:08.281000+00:00
1771546629282,0,1771546628884,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:09.282000+00:00
1771546630283,0,1771546629958,51.5,25.1,56.0,47.9,57.001,0.008,1,0x44D,2026-02-20 00:17:10.283000+00:00
1771546631284,0,1771546631031,51.5,25.1,56.1,47.9,56.994,0.007,1,0x44D,2026-02-20 00:17:11.284000+00:00
1771546632285,0,1771546632105,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:12.285000+00:00
1771546633286,0,1771546633179,51.5,25.1,56.0,47.9,56.998,0.006,1,0x44D,2026-02-20 00:17:13.286000+00:00
1771546634287,0,1771546634253,51.5,25.1,56.0,47.9,57.001,0.008,1,0x44D,2026-02-20 00:17:14.287000+00:00
1771546635288,0,1771546634253,51.5,25.1,56.0,47.9,57.001,0.008,1,0x44D,2026-02-20 00:17:15.288000+00:00
1771546636289,0,1771546635332,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-20 00:17:16.289000+00:00
1771546637290,0,1771546636400,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:17.290000+00:00
1771546638291,0,1771546637474,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:18.291000+00:00
1771546639292,0,1771546638547,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:19.292000+00:00
1771546640293,0,1771546639621,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:20.293000+00:00
1771546641294,0,1771546640695,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:21.294000+00:00
1771546642295,0,1771546641769,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:22.295000+00:00
1771546643296,0,1771546642842,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:23.296000+00:00
1771546644297,0,1771546643916,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-20 00:17:24.297000+00:00
1771546645298,0,1771546644990,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:25.298000+00:00
1771546646299,0,1771546646063,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:26.299000+00:00
1771546647300,0,1771546647137,51.5,25.1,56.1,47.9,57.001,0.008,1,0x44D,2026-02-20 00:17:27.300000+00:00
1771546648301,0,1771546648211,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-20 00:17:28.301000+00:00
1771546649302,0,1771546649285,51.5,25.1,56.1,47.9,56.998,0.007,1,0x44D,2026-02-20 00:17:29.302000+00:00
1771546650303,0,1771546649285,51.5,25.1,56.1,47.9,56.998,0.007,1,0x44D,2026-02-20 00:17:30.303000+00:00
1771546651304,0,1771546650358,51.5,25.1,55.9,47.9,57.001,0.006,1,0x44D,2026-02-20 00:17:31.304000+00:00
1771546652305,0,1771546651432,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-20 00:17:32.305000+00:00
1771546653306,0,1771546652506,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:33.306000+00:00
1771546654307,0,1771546653579,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:34.307000+00:00
1771546655308,0,1771546654653,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:35.308000+00:00
1771546656309,0,1771546655727,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-20 00:17:36.309000+00:00
